# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
0.05           	p              	-3.75998068e+01	(1.30675477e+01 -1.93303998e+01 1.31458292e-17)	5.02749531e+01	(8.50121714e+00 1.93303998e+01 -3.37940727e-17)
74.55          	p              	-7.99680538e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.51502075e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
74.55          	U              	(-5.54249689e-02 -2.55324451e-01 -2.82617942e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44230012e+00 1.26457187e-01 1.96115252e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
74.6           	p              	-7.96681149e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.51350173e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
74.6           	U              	(-5.52055341e-02 -2.32061136e-01 -2.68816880e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44029869e+00 1.28713321e-01 1.94055605e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
74.65          	p              	-7.93126213e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.51558671e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
74.65          	U              	(-5.51052397e-02 -2.08393060e-01 -2.60685383e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.43822623e+00 1.30976833e-01 1.92011606e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
74.7           	p              	-7.90811674e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.51175691e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
74.7           	U              	(-5.52243781e-02 -1.84383569e-01 -2.52829448e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.43608374e+00 1.33248187e-01 1.89918864e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
74.75          	p              	-7.87024361e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.51169686e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
74.75          	U              	(-5.56976644e-02 -1.60036013e-01 -2.46998840e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.43387725e+00 1.35523742e-01 1.87830133e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
74.8           	p              	-7.83252188e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.51022740e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
74.8           	U              	(-5.65146371e-02 -1.35437271e-01 -2.39186529e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.43160669e+00 1.37801954e-01 1.85758186e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
74.85          	p              	-7.79062678e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.50987270e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
74.85          	U              	(-5.74880056e-02 -1.10671354e-01 -2.26498861e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.42926998e+00 1.40080398e-01 1.83726578e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
74.9           	p              	-7.74719181e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.51012467e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
74.9           	U              	(-5.86831312e-02 -8.55759310e-02 -2.17230553e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.42687062e+00 1.42356047e-01 1.81682834e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
74.95          	p              	-7.72497628e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.51074169e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
74.95          	U              	(-5.99916805e-02 -6.01175407e-02 -2.04391282e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.42441353e+00 1.44627524e-01 1.79613514e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75             	p              	-7.68985528e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50753934e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
75             	U              	(-6.17373986e-02 -3.42982736e-02 -1.99370977e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.42189686e+00 1.46892525e-01 1.77612273e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.05          	p              	-7.64747229e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50650828e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
75.05          	U              	(-6.39091237e-02 -8.47457311e-03 -1.89487274e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.41931949e+00 1.49149817e-01 1.75613939e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.1           	p              	-7.59968457e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50854674e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
75.1           	U              	(-7.33420617e-02 -2.87781886e-02 -1.46444364e-19)	(3.11615028e+00 -1.04030998e+00 1.37706306e-17)	(1.41668197e+00 1.51396555e-01 1.73650806e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.15          	p              	-7.55966841e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50721032e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
75.15          	U              	(-7.46529074e-02 -6.11301584e-03 -1.50395074e-19)	(3.11615028e+00 -1.04030998e+00 1.37706306e-17)	(1.41399088e+00 1.53633395e-01 1.71605056e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.2           	p              	-7.52039422e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50413438e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
75.2           	U              	(-5.12157698e-02 -2.04900953e-03 -1.29455655e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.41124718e+00 1.55857936e-01 1.69631934e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.25          	p              	-7.48142032e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50680993e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
75.25          	U              	(-5.10485261e-02 -1.11170405e-02 -1.28746991e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.40845836e+00 1.58065553e-01 1.67659597e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.3           	p              	-7.42623295e-01	(2.77852312e+00 3.29315826e-01 1.06004526e-17)	5.50273552e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
75.3           	U              	(-5.07695232e-02 -2.01503912e-02 -1.29549658e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.40561755e+00 1.60254329e-01 1.65801855e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.35          	p              	-7.38876013e-01	(2.77852312e+00 3.29315826e-01 1.06004526e-17)	5.50449499e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
75.35          	U              	(-5.03754092e-02 -2.91100936e-02 -1.28547064e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.40272910e+00 1.62423497e-01 1.63880771e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.4           	p              	-7.33940932e-01	(2.77852312e+00 3.29315826e-01 1.06004526e-17)	5.50516808e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
75.4           	U              	(-4.98857726e-02 -3.79400288e-02 -1.26876346e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.39979433e+00 1.64571016e-01 1.62020924e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.45          	p              	-7.30084571e-01	(2.77852312e+00 3.29315826e-01 1.06004526e-17)	5.50781320e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
75.45          	U              	(-4.92972652e-02 -4.66125426e-02 -1.23994782e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.39681658e+00 1.66696365e-01 1.60143899e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.5           	p              	-7.27130949e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.50460981e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
75.5           	U              	(-4.86599062e-02 -5.52298308e-02 -1.24140253e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.39379722e+00 1.68796018e-01 1.58346798e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.55          	p              	-7.33302182e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.50569877e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
75.55          	U              	(-4.79448031e-02 -6.37071765e-02 -1.21050632e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.39074297e+00 1.70868214e-01 1.56519609e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.6           	p              	-7.39846441e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.51065485e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
75.6           	U              	(-4.76421707e-02 -6.93003275e-02 -8.66798642e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38765201e+00 1.72910020e-01 1.54804406e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.65          	p              	-7.46288684e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.51418119e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
75.65          	U              	(-4.87412824e-02 -7.83628006e-02 -8.67406201e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38452705e+00 1.74919481e-01 1.53094067e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.7           	p              	-7.52978047e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.51530103e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
75.7           	U              	(-4.97199526e-02 -8.72185385e-02 -8.67728024e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38136983e+00 1.76895091e-01 1.51425046e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.75          	p              	-7.58816389e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.52130921e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
75.75          	U              	(-5.05668002e-02 -9.58327126e-02 -8.61076827e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37818643e+00 1.78834520e-01 1.49768917e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.8           	p              	-7.65207092e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.52421455e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
75.8           	U              	(-5.12892246e-02 -1.04218149e-01 -8.54931815e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37497566e+00 1.80735953e-01 1.48202384e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.85          	p              	-7.71252443e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.52756078e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
75.85          	U              	(-5.18625639e-02 -1.12356323e-01 -8.40194010e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37174201e+00 1.82596891e-01 1.46653135e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.9           	p              	-7.76803538e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.53367470e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
75.9           	U              	(-5.24029181e-02 -1.20173329e-01 -8.35003342e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.36849072e+00 1.84414955e-01 1.45144157e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
75.95          	p              	-7.82912246e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.53603204e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
75.95          	U              	(-5.28698401e-02 -1.27693795e-01 -8.21000398e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.36522374e+00 1.86187869e-01 1.43707407e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
76             	p              	-7.88569478e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.54027150e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76             	U              	(-5.32372030e-02 -1.34900751e-01 -8.01995210e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.36194254e+00 1.87915325e-01 1.42295265e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
76.05          	p              	-7.94066537e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.54299386e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.05          	U              	(-5.35081541e-02 -1.41762876e-01 -7.81113862e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.35932045e+00 1.24648767e-01 1.10178868e-19)	(7.84021977e-01 1.70081702e+00 4.15952369e-17)
76.1           	p              	-7.99855896e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.54633514e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.1           	U              	(-5.36637197e-02 -1.48302804e-01 -7.57590550e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.35685092e+00 1.27020118e-01 1.09060848e-19)	(7.84021977e-01 1.70081702e+00 4.15952369e-17)
76.15          	p              	-8.04753908e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.55236952e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.15          	U              	(-5.37083309e-02 -1.54513311e-01 -7.32296497e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.35435452e+00 1.29333993e-01 1.07966971e-19)	(7.84021977e-01 1.70081702e+00 4.15952369e-17)
76.2           	p              	-8.10415368e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.55291214e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.2           	U              	(-5.37049072e-02 -1.60386856e-01 -7.14116774e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.36887815e+00 2.40085177e-01 1.08167923e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
76.25          	p              	-8.15677700e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.55426987e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.25          	U              	(-5.36319150e-02 -1.65904511e-01 -6.87651901e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37510668e+00 2.27322553e-01 1.12183440e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
76.3           	p              	-8.20122518e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.55940476e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.3           	U              	(-5.34889175e-02 -1.71057459e-01 -6.60853750e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38030232e+00 2.13400665e-01 1.18417127e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
76.35          	p              	-8.25011453e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.56296638e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.35          	U              	(-5.32930818e-02 -1.75876005e-01 -6.37788057e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38428104e+00 1.98279967e-01 1.24547313e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
76.4           	p              	-8.29913080e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.56389187e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.4           	U              	(-8.24426694e-02 -3.93313457e-02 -3.01690813e-19)	(1.17685237e+00 -4.62739455e-02 3.30035132e-17)	(1.38687068e+00 1.81901272e-01 1.30698348e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
76.45          	p              	-8.33910738e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.56905673e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.45          	U              	(-8.22952323e-02 -5.75213976e-02 -3.07423624e-19)	(1.17685237e+00 -4.62739455e-02 3.30035132e-17)	(1.38791010e+00 1.64215000e-01 1.37116523e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
76.5           	p              	-8.38554584e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57000806e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.5           	U              	(-7.49519573e-02 -2.05535293e-02 -3.15488222e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.38736182e+00 1.45034770e-01 1.44145345e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
76.55          	p              	-8.42336308e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57436984e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.55          	U              	(-7.50072454e-02 -3.86344646e-02 -3.25156524e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.34420280e+00 2.18064172e-01 1.41397476e-19)	(6.90684516e+00 -2.21697717e+00 0.00000000e+00)
76.6           	p              	-8.46289307e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57592489e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.6           	U              	(-7.48202868e-02 -5.66079044e-02 -3.33213816e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.35068182e+00 2.07265778e-01 1.40706564e-19)	(6.90684516e+00 -2.21697717e+00 0.00000000e+00)
76.65          	p              	-8.49959823e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57802140e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.65          	U              	(-7.44125263e-02 -7.44329487e-02 -3.39590923e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.35642174e+00 1.95556099e-01 1.44870809e-19)	(6.90684516e+00 -2.21697717e+00 0.00000000e+00)
76.7           	p              	-8.53520926e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58175066e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.7           	U              	(-7.38334028e-02 -9.21421365e-02 -3.46265648e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.37586632e+00 2.13504393e-01 1.03069025e-19)	(6.97435489e+00 -2.03245417e+00 -3.67821820e-17)
76.75          	p              	-8.56462929e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58521725e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.75          	U              	(-7.30158084e-02 -1.09616129e-01 -3.50674968e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.37827722e+00 1.96428488e-01 1.04999279e-19)	(6.97435489e+00 -2.03245417e+00 -3.67821820e-17)
76.8           	p              	-8.60160863e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58236638e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.8           	U              	(-7.19901935e-02 -1.26866632e-01 -3.55411126e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.37904942e+00 1.77875424e-01 1.06434679e-19)	(6.97435489e+00 -2.03245417e+00 -3.67821820e-17)
76.85          	p              	-8.63060124e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58563808e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.85          	U              	(-7.07870385e-02 -1.43910384e-01 -3.59909939e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.37820543e+00 1.57606188e-01 1.05567947e-19)	(6.97435489e+00 -2.03245417e+00 -3.67821820e-17)
76.9           	p              	-8.65547708e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58880380e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.9           	U              	(-6.94073762e-02 -1.60698593e-01 -3.63054920e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.31074709e+00 2.34087869e-01 1.44776478e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
76.95          	p              	-8.68371652e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58818070e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
76.95          	U              	(-6.78612158e-02 -1.77210154e-01 -3.65683262e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.30826509e+00 2.34601386e-01 1.44556858e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
77             	p              	-8.70535291e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58996614e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
77             	U              	(-6.61610358e-02 -1.93426987e-01 -3.67651650e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.30583793e+00 2.35048526e-01 1.44381882e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
77.05          	p              	-8.72787601e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58961557e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
77.05          	U              	(-6.43216025e-02 -2.09357245e-01 -3.69475941e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.30475629e+00 2.75436050e-01 1.84444957e-19)	(1.52453434e+00 -1.40905818e+00 5.41492182e-17)
77.1           	p              	-8.74919829e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58931020e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
77.1           	U              	(-6.23477773e-02 -2.24935213e-01 -3.69557911e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.30936473e+00 2.75270241e-01 1.80816106e-19)	(1.52453434e+00 -1.40905818e+00 5.41492182e-17)
77.15          	p              	-8.76261577e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.59235576e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
77.15          	U              	(-6.02516401e-02 -2.40157306e-01 -3.69558705e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.31383543e+00 2.74981217e-01 1.77421333e-19)	(1.52453434e+00 -1.40905818e+00 5.41492182e-17)
